Time_step,Transaction_Id,Sender_Id,Sender_Account,Sender_Country,Sender_Gender,Sender_Sector,Sender_lob,Bene_Id,Bene_Account,Bene_Country,Bene_Gender,USD_amount,Label,Transaction_Type
19/03/2022 11:44,WITHDRAWAL-1146,JPMC-CLIENT-1093,ACCOUNT-1104,USA,Female,6492,CCB,,,,Male,814.32,0,WITHDRAWAL
19/03/2022 12:14,PAYMENT-6167,JPMC-CLIENT-6127,ACCOUNT-6138,USA,Female,12011,CCB,JPMC-CLIENT-6128,ACCOUNT-6140,Canada,N/A,400,0,MAKE-PAYMENT
19/03/2022 12:14,PAYMENT-3193,JPMC-CLIENT-3155,ACCOUNT-3166,USA,Female,37769,CCB,BILL-COMPANY-3194,ACCOUNT-3195,Peru,Male,33.5,0,MAKE-PAYMENT
19/03/2022 12:14,CASH-CHECK-2245,,,,Male,,,JPMC-CLIENT-2208,ACCOUNT-2218,United States Of America,Male,895.45,0,DEPOSIT-CHECK
19/03/2022 12:24,PAYMENT-9525,JPMC-CLIENT-9483,ACCOUNT-9493,USA,Male,15770,CCB,BILL-COMPANY-9526,ACCOUNT-9527,United States Of America,N/A,49.11,0,MAKE-PAYMENT
19/03/2022 12:24,PAYMENT-5202,JPMC-CLIENT-5157,ACCOUNT-5170,USA,Male,17900,CCB,BILL-COMPANY-5203,ACCOUNT-5204,Guam,Male,51.66,0,MAKE-PAYMENT
19/03/2022 12:34,PAYMENT-5205,JPMC-CLIENT-5157,ACCOUNT-5170,USA,Male,31019,CCB,BILL-COMPANY-5206,ACCOUNT-5207,United States Of America,N/A,38,0,MAKE-PAYMENT
19/03/2022 12:54,DEPOSIT-CHECK-9863,,,,Male,,,JPMC-CLIENT-9812,ACCOUNT-9847,United States Of America,Male,635,0,DEPOSIT-CHECK
19/03/2022 12:54,PAYMENT-2533,JPMC-CLIENT-2492,ACCOUNT-2503,USA,Male,450,CCB,CLIENT-2493,ACCOUNT-2505,Canada,Female,400,0,MAKE-PAYMENT
19/03/2022 22:44,WITHDRAWAL-8487,JPMC-CLIENT-8458,ACCOUNT-8469,USA,Male,42046,CCB,,,,Female,147.66,0,WITHDRAWAL
19/03/2022 23:04,WITHDRAWAL-6447,JPMC-CLIENT-6414,ACCOUNT-6425,USA,N/A,31299,CCB,,,,N/A,100.96,0,EXCHANGE
19/03/2022 23:14,MOVE-FUNDS-846,JPMC-CLIENT-812,ACCOUNT-844,ANTIGUA-BARBUDA,Male,10221,CCB,CLIENT-830,ACCOUNT-831,Swaziland,Female,759.1,0,MOVE-FUNDS
19/03/2022 23:34,PAY-BILL-10133,JPMC-CLIENT-10098,ACCOUNT-10108,USA,N/A,16424,CCB,COMPANY-10105,ACCOUNT-10114,United States Of America,Female,100.13,0,MAKE-PAYMENT
19/03/2022 23:44,PAYMENT-5269,JPMC-CLIENT-5222,ACCOUNT-5234,USA,Female,8508,CCB,BILL-COMPANY-5270,ACCOUNT-5271,Paraguay,Male,55,0,MAKE-PAYMENT
19/03/2022 23:44,WITHDRAWAL-3754,JPMC-CLIENT-3719,ACCOUNT-3730,USA,Female,32705,CCB,,,,Female,762.06,0,EXCHANGE
20/03/2022 00:04,PAYMENT-8986,JPMC-CLIENT-8947,ACCOUNT-8957,USA,Female,28705,CCB,JPMC-CLIENT-8948,ACCOUNT-8960,Canada,Female,400.5,0,MAKE-PAYMENT
20/03/2022 00:14,PAYMENT-2247,JPMC-CLIENT-2208,ACCOUNT-2218,USA,Male,14506,CCB,CLIENT-2209,ACCOUNT-2221,Canada,Female,400.44,0,MAKE-PAYMENT
20/03/2022 00:34,PAYMENT-5198,JPMC-CLIENT-5157,ACCOUNT-5170,USA,Female,14609,CCB,CLIENT-5159,ACCOUNT-5173,Canada,Male,400.25,0,MAKE-PAYMENT
20/03/2022 00:44,DEPOSIT-CHECK-6178,,,,Male,,,JPMC-CLIENT-6127,ACCOUNT-6156,United States Of America,Male,935.47,0,DEPOSIT-CHECK
20/03/2022 01:34,PAY-BILL-4074,JPMC-CLIENT-4020,ACCOUNT-4031,USA,Male,42443,CCB,COMPANY-4027,ACCOUNT-4036,Mali,Female,388,0,MAKE-PAYMENT
20/03/2022 10:54,CASH-CHECK-8489,,,,Male,,,JPMC-CLIENT-8458,ACCOUNT-8469,United States Of America,Male,100.72,0,DEPOSIT-CHECK
20/03/2022 11:04,WITHDRAWAL-565,JPMC-CLIENT-536,ACCOUNT-546,USA,N/A,5212,CCB,,,,Female,238.93,0,EXCHANGE
20/03/2022 11:34,PAYMENT-8214,JPMC-CLIENT-8177,ACCOUNT-8188,USA,N/A,1477,CCB,JPMC-CLIENT-8178,ACCOUNT-8190,Canada,Female,400,0,MAKE-PAYMENT
20/03/2022 11:44,QUICK-PAYMENT-10146,JPMC-CLIENT-10098,ACCOUNT-10119,USA,Female,31956,CCB,CLIENT-10100,ACCOUNT-10106,Canada,Female,780,0,QUICK-PAYMENT
20/03/2022 11:44,MOVE-FUNDS-7368,JPMC-COMPANY-7334,ACCOUNT-7345,GERMANY,Female,12640,CCB,JPMC-CLIENT-7329,ACCOUNT-7343,United States Of America,Female,2000,0,MOVE-FUNDS
20/03/2022 11:54,PAYMENT-3757,JPMC-CLIENT-3719,ACCOUNT-3730,USA,Female,34847,CCB,JPMC-CLIENT-3720,ACCOUNT-3732,Canada,Female,400.8,0,MAKE-PAYMENT
20/03/2022 12:04,MOVE-FUNDS-5261,JPMC-COMPANY-5227,ACCOUNT-5235,GERMANY,Female,7637,CCB,JPMC-CLIENT-5222,ACCOUNT-5234,United States Of America,Male,2000.31,0,MOVE-FUNDS
20/03/2022 12:14,PAYMENT-7086,JPMC-CLIENT-7048,ACCOUNT-7059,USA,Male,15358,CCB,BILL-COMPANY-7087,ACCOUNT-7088,United States Of America,Female,90.09,0,MAKE-PAYMENT
20/03/2022 12:14,WITHDRAWAL-3202,JPMC-CLIENT-3155,ACCOUNT-3165,USA,Male,35648,CCB,,,,N/A,810,0,WITHDRAWAL
20/03/2022 12:24,PAYMENT-5884,JPMC-CLIENT-5845,ACCOUNT-5856,USA,Female,11767,CCB,JPMC-CLIENT-5846,ACCOUNT-5858,Canada,N/A,400,0,MAKE-PAYMENT
20/03/2022 12:24,DEPOSIT-CHECK-1745,,,,Female,,,JPMC-CLIENT-1696,ACCOUNT-1707,United States Of America,Male,118.2,0,DEPOSIT-CHECK
20/03/2022 12:34,QUICK-PAYMENT-9278,JPMC-CLIENT-9229,ACCOUNT-9240,USA,Female,37842,CCB,COMPANY-9231,ACCOUNT-9237,Qatar,N/A,410,0,QUICK-PAYMENT
20/03/2022 12:44,DEPOSIT-CASH-9534,,,,Female,,,JPMC-CLIENT-9483,ACCOUNT-9493,United States Of America,Male,743.57,0,DEPOSIT-CASH
20/03/2022 12:44,QUICK-DEPOSIT-4887,,,,Female,,,JPMC-CLIENT-4835,ACCOUNT-4845,United States Of America,Male,563.54,0,DEPOSIT-CASH
20/03/2022 12:44,QUICK-PAYMENT-3205,COMPANY-3157,ACCOUNT-3163,CHAD,N/A,46058,CCB,JPMC-CLIENT-3155,ACCOUNT-3165,United States Of America,Female,878.37,0,QUICK-PAYMENT
20/03/2022 13:04,PAYMENT-2534,JPMC-CLIENT-2492,ACCOUNT-2503,USA,Male,4999,CCB,BILL-COMPANY-2535,ACCOUNT-2536,Qatar,Female,78.97,0,MAKE-PAYMENT
20/03/2022 13:24,MOVE-FUNDS-4890,CLIENT-4853,ACCOUNT-4854,FALKLAND-ISLANDS,N/A,34456,CCB,JPMC-CLIENT-4835,ACCOUNT-4846,United States Of America,Male,161,0,MOVE-FUNDS
20/03/2022 13:54,PAY-BILL-9541,JPMC-CLIENT-9483,ACCOUNT-9493,USA,Male,40308,CCB,JPMC-COMPANY-9486,ACCOUNT-9492,South-Korea,Female,358,0,MAKE-PAYMENT
20/03/2022 14:14,DEPOSIT-CHECK-9874,,,,Female,,,JPMC-CLIENT-9812,ACCOUNT-9825,United States Of America,Female,204.5,0,DEPOSIT-CHECK
20/03/2022 22:54,DEPOSIT-CASH-8490,,,,Female,,,JPMC-CLIENT-8458,ACCOUNT-8468,United States Of America,Female,363.74,0,DEPOSIT-CASH
20/03/2022 23:14,QUICK-PAYMENT-860,JPMC-CLIENT-812,ACCOUNT-844,ANTIGUA-BARBUDA,N/A,31239,CCB,CLIENT-830,ACCOUNT-831,Swaziland,Male,992.17,0,QUICK-PAYMENT
20/03/2022 23:24,PAY-CHECK-6450,CLIENT-6433,ACCOUNT-6434,USA,Male,28524,CCB,JPMC-CLIENT-6414,ACCOUNT-6425,United States Of America,Male,117,0,PAY-CHECK
20/03/2022 23:54,PAYMENT-7369,JPMC-CLIENT-7329,ACCOUNT-7343,USA,N/A,39765,CCB,CLIENT-7330,ACCOUNT-7346,Canada,Male,400.28,0,MAKE-PAYMENT
20/03/2022 23:54,PAYMENT-3484,JPMC-CLIENT-3439,ACCOUNT-3450,USA,Female,3295,CCB,BILL-COMPANY-3485,ACCOUNT-3486,Sao-Tome-Principe,Female,59.94,0,MAKE-PAYMENT
21/03/2022 00:04,PAYMENT-6736,JPMC-CLIENT-6696,ACCOUNT-6706,USA,Female,19865,CCB,BILL-COMPANY-6737,ACCOUNT-6738,Jordan,Female,0.56,0,MAKE-PAYMENT
21/03/2022 00:14,PAYMENT-3758,JPMC-CLIENT-3719,ACCOUNT-3730,USA,Male,42623,CCB,BILL-COMPANY-3759,ACCOUNT-3760,Slovenia,Male,20,0,MAKE-PAYMENT
21/03/2022 00:34,QUICK-DEPOSIT-3768,,,,Female,,,JPMC-CLIENT-3719,ACCOUNT-3730,United States Of America,Female,141.11,0,DEPOSIT-CASH
21/03/2022 00:34,MOVE-FUNDS-2246,JPMC-COMPANY-2213,ACCOUNT-2220,GERMANY,Male,14720,CCB,JPMC-CLIENT-2208,ACCOUNT-2218,United States Of America,Female,2000,0,MOVE-FUNDS
21/03/2022 00:44,QUICK-DEPOSIT-6179,,,,Male,,,JPMC-CLIENT-6127,ACCOUNT-6137,United States Of America,Male,724,0,DEPOSIT-CASH
21/03/2022 00:44,WITHDRAWAL-4248,JPMC-CLIENT-4196,ACCOUNT-4206,USA,Female,5070,CCB,,,,Female,100.94,0,EXCHANGE
21/03/2022 00:54,WITHDRAWAL-2824,JPMC-CLIENT-2774,ACCOUNT-2784,USA,N/A,43645,CCB,,,,N/A,292.39,0,WITHDRAWAL
21/03/2022 01:44,CASH-CHECK-1984,JPMC-CLIENT-1926,ACCOUNT-1941,USA,Male,6739,CCB,,,,Female,164.4,0,EXCHANGE
21/03/2022 11:14,PAYMENT-574,JPMC-CLIENT-536,ACCOUNT-546,USA,Female,31465,CCB,BILL-COMPANY-575,ACCOUNT-576,United States Of America,Female,15.12,0,MAKE-PAYMENT
21/03/2022 12:14,DEPOSIT-CASH-8786,,,,Female,,,JPMC-CLIENT-8736,ACCOUNT-8747,United States Of America,N/A,560.65,0,DEPOSIT-CASH
21/03/2022 12:14,PAY-CHECK-1431,JPMC-CLIENT-1379,ACCOUNT-1390,USA,Female,49047,CCB,JPMC-COMPANY-1385,ACCOUNT-1394,United States Of America,Male,317.81,0,PAY-CHECK
21/03/2022 12:34,CASH-CHECK-8228,JPMC-CLIENT-8177,ACCOUNT-8188,USA,Male,13898,CCB,,,,Male,100.9,0,EXCHANGE
21/03/2022 12:34,MAKE-PAYMENT-7948,JPMC-CLIENT-7896,ACCOUNT-7907,USA,Female,12321,CCB,CLIENT-7914,ACCOUNT-7915,Niger,Male,832.79,0,MAKE-PAYMENT
21/03/2022 12:44,PAY-CHECK-9281,JPMC-CLIENT-9229,ACCOUNT-9240,USA,Female,40243,CCB,CLIENT-9247,ACCOUNT-9248,Tanzania,Female,741.17,0,PAY-CHECK
21/03/2022 12:44,CASH-CHECK-9000,,,,Female,,,JPMC-CLIENT-8947,ACCOUNT-8958,United States Of America,Female,674,0,DEPOSIT-CHECK
21/03/2022 12:44,QUICK-PAYMENT-4247,JPMC-CLIENT-4196,ACCOUNT-4207,USA,Male,19262,CCB,CLIENT-4215,ACCOUNT-4216,Guatemala,Female,819,0,QUICK-PAYMENT
21/03/2022 13:04,PAY-BILL-7952,JPMC-CLIENT-7896,ACCOUNT-7906,USA,Male,43860,CCB,COMPANY-7899,ACCOUNT-7905,United States Of America,N/A,487.3,0,MAKE-PAYMENT
21/03/2022 13:14,WITHDRAWAL-7671,JPMC-CLIENT-7614,ACCOUNT-7626,USA,Male,25579,CCB,,,,Female,925,0,EXCHANGE
21/03/2022 13:34,PAY-BILL-4077,JPMC-CLIENT-4020,ACCOUNT-4030,USA,N/A,47004,CCB,BILL-COMPANY-4066,ACCOUNT-4067,United States Of America,Female,164.6,0,MAKE-PAYMENT
21/03/2022 23:44,PAYMENT-6457,JPMC-CLIENT-6414,ACCOUNT-6424,USA,Male,6111,CCB,BILL-COMPANY-6458,ACCOUNT-6459,United States Of America,N/A,55.83,0,MAKE-PAYMENT
22/03/2022 00:04,PAY-BILL-5273,JPMC-CLIENT-5222,ACCOUNT-5244,USA,Male,32297,CCB,COMPANY-5230,ACCOUNT-5241,United States Of America,Female,245.14,0,MAKE-PAYMENT
22/03/2022 00:34,WITHDRAWAL-5211,JPMC-CLIENT-5157,ACCOUNT-5170,USA,Male,18436,CCB,,,,N/A,834,0,EXCHANGE
22/03/2022 00:34,MOVE-FUNDS-866,JPMC-CLIENT-812,ACCOUNT-844,ANTIGUA-BARBUDA,Female,42081,CCB,COMPANY-815,ACCOUNT-821,Nepal,Female,776.82,0,MOVE-FUNDS
22/03/2022 00:44,PAY-CHECK-8790,JPMC-CLIENT-8736,ACCOUNT-8747,USA,Male,35490,CCB,JPMC-CLIENT-8738,ACCOUNT-8753,United States Of America,Male,525,0,PAY-CHECK
22/03/2022 00:44,DEPOSIT-CASH-1750,,,,Female,,,JPMC-CLIENT-1696,ACCOUNT-1706,United States Of America,N/A,100.79,0,DEPOSIT-CASH
22/03/2022 00:44,DEPOSIT-CASH-1434,,,,Female,,,JPMC-CLIENT-1379,ACCOUNT-1401,United-Arab-Emirates,Female,659.63,0,DEPOSIT-CASH
22/03/2022 00:54,QUICK-PAYMENT-5899,JPMC-CLIENT-5845,ACCOUNT-5855,USA,Male,43521,CCB,CLIENT-5863,ACCOUNT-5864,United States Of America,Female,248,0,QUICK-PAYMENT
22/03/2022 00:54,PAY-BILL-5213,JPMC-CLIENT-5157,ACCOUNT-5190,MONTENEGRO,N/A,21176,CCB,BILL-COMPANY-5200,ACCOUNT-5201,Dominican-Republic,N/A,491.69,0,MAKE-PAYMENT
22/03/2022 01:04,QUICK-PAYMENT-7951,JPMC-CLIENT-7896,ACCOUNT-7906,USA,Female,43774,CCB,CLIENT-7914,ACCOUNT-7915,Niger,Male,597.4,0,QUICK-PAYMENT
22/03/2022 01:14,DEPOSIT-CHECK-9285,,,,Female,,,JPMC-CLIENT-9229,ACCOUNT-9239,United States Of America,Female,679,0,DEPOSIT-CHECK
22/03/2022 01:44,WITHDRAWAL-4895,JPMC-CLIENT-4835,ACCOUNT-4858,USA,Male,12212,CCB,,,,Female,496,0,WITHDRAWAL
22/03/2022 01:44,QUICK-PAYMENT-2551,JPMC-CLIENT-2492,ACCOUNT-2503,USA,Female,48160,CCB,JPMC-COMPANY-2494,ACCOUNT-2500,Aland-Islands,N/A,100.03,0,QUICK-PAYMENT
22/03/2022 11:24,PAYMENT-2991,JPMC-CLIENT-2948,ACCOUNT-2959,USA,Female,41636,CCB,BILL-COMPANY-2992,ACCOUNT-2993,Somalia,Male,44.95,0,MAKE-PAYMENT
22/03/2022 12:24,QUICK-PAYMENT-7381,JPMC-CLIENT-7329,ACCOUNT-7344,USA,Male,42307,CCB,JPMC-CLIENT-7331,ACCOUNT-7341,United States Of America,Female,519.17,0,QUICK-PAYMENT
22/03/2022 12:24,PAY-CHECK-6745,JPMC-CLIENT-6696,ACCOUNT-6706,USA,N/A,22889,CCB,CLIENT-6698,ACCOUNT-6705,United States Of America,Female,732.24,0,PAY-CHECK
22/03/2022 12:34,MAKE-PAYMENT-8231,JPMC-CLIENT-8177,ACCOUNT-8187,USA,N/A,40164,CCB,BILL-COMPANY-8219,ACCOUNT-8220,Cabo-Verde,Male,551.42,0,MAKE-PAYMENT
22/03/2022 12:34,PAY-CHECK-865,CLIENT-830,ACCOUNT-831,SWAZILAND,Male,40630,CCB,JPMC-CLIENT-812,ACCOUNT-844,Antigua-Barbuda,Female,492.98,0,PAY-CHECK
22/03/2022 12:44,PAY-CHECK-9001,CLIENT-8965,ACCOUNT-8966,BENIN,N/A,29796,CCB,JPMC-CLIENT-8947,ACCOUNT-8958,United States Of America,Male,591.91,0,PAY-CHECK
22/03/2022 12:44,MOVE-FUNDS-8230,JPMC-CLIENT-8177,ACCOUNT-8187,USA,Male,15712,CCB,CLIENT-8195,ACCOUNT-8196,United States Of America,Female,100.62,0,MOVE-FUNDS
22/03/2022 12:54,PAY-CHECK-6469,JPMC-CLIENT-6414,ACCOUNT-6424,USA,N/A,3890,CCB,CLIENT-6433,ACCOUNT-6434,United States Of America,Female,889.13,0,PAY-CHECK
22/03/2022 12:54,MOVE-FUNDS-2261,JPMC-CLIENT-2208,ACCOUNT-2218,USA,Male,43802,CCB,CLIENT-2210,ACCOUNT-2222,United States Of America,Male,419,0,MOVE-FUNDS
22/03/2022 12:54,WITHDRAWAL-1752,JPMC-CLIENT-1696,ACCOUNT-1706,USA,Male,6115,CCB,,,,Female,136.38,0,WITHDRAWAL
22/03/2022 13:04,PAY-BILL-7953,JPMC-CLIENT-7896,ACCOUNT-7945,USA,Female,2825,CCB,COMPANY-7899,ACCOUNT-7905,United States Of America,Female,576.77,0,MAKE-PAYMENT
22/03/2022 13:14,QUICK-PAYMENT-5619,JPMC-CLIENT-5558,ACCOUNT-5595,USA,Male,38353,CCB,CLIENT-5560,ACCOUNT-5574,United States Of America,Female,865,0,QUICK-PAYMENT
22/03/2022 13:44,EXCHANGE-4897,JPMC-CLIENT-4835,ACCOUNT-4845,USA,N/A,6370,CCB,,,,N/A,305.39,0,WITHDRAWAL
22/03/2022 14:04,PAYMENT-1991,JPMC-CLIENT-1926,ACCOUNT-1940,USA,Female,2021,CCB,JPMC-CLIENT-1927,ACCOUNT-1943,Canada,Female,400.34,0,MAKE-PAYMENT
22/03/2022 14:14,PAYMENT-9546,JPMC-CLIENT-9483,ACCOUNT-9493,USA,Male,23076,CCB,CLIENT-9484,ACCOUNT-9496,Canada,Male,400.88,0,MAKE-PAYMENT
22/03/2022 15:14,PAY-BILL-9889,JPMC-CLIENT-9812,ACCOUNT-9847,USA,Male,11676,CCB,COMPANY-9820,ACCOUNT-9831,United States Of America,Female,844.78,0,MAKE-PAYMENT
23/03/2022 00:04,PAY-CHECK-10148,JPMC-CLIENT-10098,ACCOUNT-10109,USA,Female,27405,CCB,CLIENT-10100,ACCOUNT-10106,Canada,N/A,181.69,0,PAY-CHECK
23/03/2022 00:24,CASH-CHECK-7100,,,,Male,,,JPMC-CLIENT-7048,ACCOUNT-7058,United States Of America,Female,629.7,0,DEPOSIT-CHECK
23/03/2022 00:34,MOVE-FUNDS-7385,JPMC-CLIENT-7331,ACCOUNT-7341,USA,N/A,41909,CCB,JPMC-CLIENT-7329,ACCOUNT-7343,United States Of America,Male,864,0,MOVE-FUNDS
23/03/2022 00:34,DEPOSIT-CHECK-1152,,,,Female,,,JPMC-CLIENT-1093,ACCOUNT-1103,United States Of America,Female,251.05,0,DEPOSIT-CHECK
23/03/2022 00:44,PAY-BILL-7386,JPMC-CLIENT-7329,ACCOUNT-7343,USA,Female,38009,CCB,COMPANY-7335,ACCOUNT-7347,United States Of America,N/A,186.87,0,MAKE-PAYMENT
23/03/2022 00:44,PAY-BILL-4251,JPMC-CLIENT-4196,ACCOUNT-4207,USA,Male,33323,CCB,BILL-COMPANY-4242,ACCOUNT-4243,Honduras,N/A,708.49,0,MAKE-PAYMENT
23/03/2022 00:44,WITHDRAWAL-1153,JPMC-CLIENT-1093,ACCOUNT-1147,GUADELOUPE,Male,41670,CCB,,,,Female,610.01,0,EXCHANGE
23/03/2022 00:54,PAY-BILL-6472,JPMC-CLIENT-6414,ACCOUNT-6425,USA,N/A,9530,CCB,BILL-COMPANY-6461,ACCOUNT-6462,Armenia,Female,649.28,0,MAKE-PAYMENT
23/03/2022 01:04,MOVE-FUNDS-6471,JPMC-CLIENT-6414,ACCOUNT-6424,USA,Female,32268,CCB,CLIENT-6433,ACCOUNT-6434,United States Of America,Female,877,0,MOVE-FUNDS
23/03/2022 01:04,QUICK-PAYMENT-5902,JPMC-CLIENT-5845,ACCOUNT-5856,USA,Female,16972,CCB,CLIENT-5863,ACCOUNT-5864,United States Of America,Male,217,0,QUICK-PAYMENT
23/03/2022 01:04,WITHDRAWAL-870,JPMC-CLIENT-812,ACCOUNT-823,USA,Male,25305,CCB,,,,Male,973,0,WITHDRAWAL
23/03/2022 01:14,WITHDRAWAL-9287,JPMC-CLIENT-9229,ACCOUNT-9239,USA,Female,4041,CCB,,,,Female,645,0,EXCHANGE
23/03/2022 01:14,PAY-BILL-4254,JPMC-CLIENT-4196,ACCOUNT-4206,USA,Female,16190,CCB,COMPANY-4201,ACCOUNT-4210,United States Of America,Male,649,0,MAKE-PAYMENT
23/03/2022 01:34,PAYMENT-4081,JPMC-CLIENT-4020,ACCOUNT-4030,USA,Male,13780,CCB,CLIENT-4021,ACCOUNT-4033,Canada,Male,400,0,MAKE-PAYMENT
23/03/2022 01:44,QUICK-PAYMENT-4532,JPMC-CLIENT-4475,ACCOUNT-4486,USA,Male,13333,CCB,CLIENT-4494,ACCOUNT-4495,United States Of America,N/A,621.33,1,QUICK-PAYMENT
23/03/2022 01:54,MOVE-FUNDS-3217,COMPANY-3159,ACCOUNT-3167,GERMANY,Female,4512,CCB,JPMC-CLIENT-3155,ACCOUNT-3166,United States Of America,Male,2000.3,0,MOVE-FUNDS
23/03/2022 12:24,PAY-CHECK-6748,CLIENT-6698,ACCOUNT-6705,USA,Male,252,CCB,JPMC-CLIENT-6696,ACCOUNT-6706,United States Of America,Male,238.06,0,PAY-CHECK
23/03/2022 12:34,QUICK-DEPOSIT-3494,,,,Female,,,JPMC-CLIENT-3439,ACCOUNT-3450,United States Of America,Female,312.96,0,DEPOSIT-CASH
23/03/2022 13:04,EXCHANGE-7955,JPMC-CLIENT-7896,ACCOUNT-7907,USA,Male,33770,CCB,,,,Female,389.1,0,WITHDRAWAL
23/03/2022 13:14,DEPOSIT-CASH-9007,,,,N/A,,,JPMC-CLIENT-8947,ACCOUNT-8957,United States Of America,Male,100.95,0,DEPOSIT-CASH
23/03/2022 13:14,PAY-BILL-872,JPMC-CLIENT-812,ACCOUNT-823,USA,Male,43735,CCB,COMPANY-819,ACCOUNT-828,Central-African-Republic,Female,963.6,0,MAKE-PAYMENT
23/03/2022 13:24,QUICK-PAYMENT-9006,JPMC-CLIENT-8947,ACCOUNT-8957,USA,Male,13021,CCB,JPMC-COMPANY-8953,ACCOUNT-8962,Kiribati,Female,988.09,0,QUICK-PAYMENT
23/03/2022 13:34,QUICK-PAYMENT-5623,JPMC-CLIENT-5558,ACCOUNT-5570,USA,Female,49626,CCB,CLIENT-5560,ACCOUNT-5574,United States Of America,Male,681,0,QUICK-PAYMENT
23/03/2022 13:54,PAYMENT-1764,JPMC-CLIENT-1696,ACCOUNT-1721,USA,Male,8531,CCB,BILL-COMPANY-1765,ACCOUNT-1766,United States Of America,Male,63.79,0,MAKE-PAYMENT
23/03/2022 14:24,PAYMENT-2560,JPMC-CLIENT-2492,ACCOUNT-2503,USA,Male,47637,CCB,BILL-COMPANY-2561,ACCOUNT-2562,Turkmenistan,Female,62.93,0,MAKE-PAYMENT
23/03/2022 14:24,MOVE-FUNDS-1990,COMPANY-1931,ACCOUNT-1942,GERMANY,Male,23841,CCB,JPMC-CLIENT-1926,ACCOUNT-1940,United States Of America,Female,2000.46,0,MOVE-FUNDS
23/03/2022 14:34,PAYMENT-9550,JPMC-CLIENT-9483,ACCOUNT-9493,USA,N/A,31660,CCB,BILL-COMPANY-9551,ACCOUNT-9552,Bonaire,Female,50.54,0,MAKE-PAYMENT
23/03/2022 15:44,MOVE-FUNDS-9894,JPMC-CLIENT-9814,ACCOUNT-9824,USA,Female,31126,CCB,JPMC-CLIENT-9812,ACCOUNT-9826,United States Of America,N/A,412,0,MOVE-FUNDS
23/03/2022 16:44,MAKE-PAYMENT-9900,JPMC-CLIENT-9812,ACCOUNT-9847,USA,Female,46593,CCB,JPMC-CLIENT-9814,ACCOUNT-9824,United States Of America,Male,866.81,0,MAKE-PAYMENT
23/03/2022 23:44,WITHDRAWAL-587,JPMC-CLIENT-536,ACCOUNT-545,USA,Male,7255,CCB,,,,N/A,209.59,1,WITHDRAWAL
24/03/2022 00:34,MAKE-PAYMENT-7101,JPMC-CLIENT-7048,ACCOUNT-7058,USA,Male,32151,CCB,CLIENT-7050,ACCOUNT-7063,Canada,Female,633.66,0,MAKE-PAYMENT
24/03/2022 00:54,QUICK-DEPOSIT-7105,,,,Female,,,JPMC-CLIENT-7048,ACCOUNT-7058,United States Of America,N/A,100.39,0,DEPOSIT-CASH
24/03/2022 01:04,EXCHANGE-6187,JPMC-CLIENT-6127,ACCOUNT-6137,USA,Female,40255,CCB,,,,Female,830.23,0,EXCHANGE
24/03/2022 01:14,CASH-CHECK-874,,,,Female,,,JPMC-CLIENT-812,ACCOUNT-822,United States Of America,N/A,255.16,0,DEPOSIT-CHECK
24/03/2022 01:34,PAYMENT-6482,JPMC-CLIENT-6414,ACCOUNT-6425,USA,Male,3148,CCB,BILL-COMPANY-6483,ACCOUNT-6484,Uruguay,N/A,71,0,MAKE-PAYMENT
24/03/2022 01:44,PAY-CHECK-6488,JPMC-CLIENT-6414,ACCOUNT-6425,USA,Male,36131,CCB,CLIENT-6433,ACCOUNT-6434,United States Of America,Male,157.66,0,PAY-CHECK
24/03/2022 01:44,PAYMENT-2838,JPMC-CLIENT-2774,ACCOUNT-2785,USA,Female,5212,CCB,BILL-COMPANY-2839,ACCOUNT-2840,Cabo-Verde,Male,37.04,0,MAKE-PAYMENT
24/03/2022 01:54,PAYMENT-2834,JPMC-CLIENT-2774,ACCOUNT-2785,USA,Female,310,CCB,CLIENT-2775,ACCOUNT-2787,Canada,Female,400,0,MAKE-PAYMENT
24/03/2022 02:04,PAYMENT-4088,JPMC-CLIENT-4020,ACCOUNT-4030,USA,Female,1929,CCB,BILL-COMPANY-4089,ACCOUNT-4090,Papua-New-Guinea,Female,1.4300001,0,MAKE-PAYMENT
24/03/2022 02:04,MOVE-FUNDS-1759,COMPANY-1700,ACCOUNT-1708,GERMANY,Female,25610,CCB,JPMC-CLIENT-1696,ACCOUNT-1721,United States Of America,Male,2000.37,0,MOVE-FUNDS
24/03/2022 02:34,PAYMENT-2563,JPMC-CLIENT-2492,ACCOUNT-2503,USA,Male,49790,CCB,BILL-COMPANY-2564,ACCOUNT-2565,United States Of America,Male,40.6,0,MAKE-PAYMENT
24/03/2022 02:44,PAY-BILL-1772,JPMC-CLIENT-1696,ACCOUNT-1707,USA,Male,17059,CCB,BILL-COMPANY-1739,ACCOUNT-1740,French-Southern-Territories,Male,158.94,0,MAKE-PAYMENT
24/03/2022 12:44,QUICK-PAYMENT-3004,JPMC-CLIENT-2948,ACCOUNT-2958,USA,Female,14655,CCB,BILL-COMPANY-2989,ACCOUNT-2990,United States Of America,N/A,943.08,0,QUICK-PAYMENT
24/03/2022 12:54,QUICK-PAYMENT-6753,JPMC-CLIENT-6696,ACCOUNT-6706,USA,Male,40801,CCB,CLIENT-6698,ACCOUNT-6705,United States Of America,Male,436,0,QUICK-PAYMENT
